P_CODE,VDC_NAME,DISTRICT,REGION,Hazard (Intensity),Exposure,Housing,Poverty,Vulnerability,Severity,Severity Normalized,Severity category
C-NAR-31-013,Dandakharka,Makwanpur,Central,0.34600000000000003,0.004,0.43557582668187006,0.36400000000000005,0.3744798890429959,0.17418032786885246,0.17443,High
